HD 174630,18 52 28.3148,-26 39 02.777,-3.343,-61.606,6.29,9.4245,G,,,HD 174630,SAO 187388,HIP 92635,HR  7103,Gaia DR2 4072287848914474880,Gaia DR3 4072287848914474880
HD 174631,18 52 37.0452,-29 22 46.835,-0.043,-46.135,6.098,5.6895,K,,,HD 174631,SAO 187389,HIP 92643,HR  7104,Gaia DR2 6761496684035652608,Gaia DR3 6761496684035652608
HD 17484,02 49 26.9113,+37 19 35.078,-18.695,-2.99,6.448,8.5923,F,,,HD  17484,SAO  55910,HIP 13176,HR   831,Gaia DR2 141537799678352640,Gaia DR3 141537799678352640
HD 174853,18 52 01.9228,+13 57 56.322,-3.642,-9.48,6.2,4.3719,B,,,HD 174853,SAO 104196,HIP 92593,HR  7109,Gaia DR2 4507040656411082240,Gaia DR3 4507040656411082240
HD 174866,18 53 01.8095,-09 34 31.876,23.472,15.158,6.321,10.8523,A,,,HD 174866,SAO 142741,HIP 92674,HR  7110,Gaia DR2 4203208175948804864,Gaia DR3 4203208175948804864
HD 174877,18 56 54.7044,-62 48 06.854,3.67,5.442,6.453,2.6849,K,,,HD 174877,SAO 254415,HIP 93012,HR  7111,Gaia DR2 6439488589094371584,Gaia DR3 6439488589094371584
HD 174881,18 51 35.8920,+28 47 01.218,1.649,4.811,6.209,2.4907,K,,,HD 174881,SAO  86512,HIP 92550,HR  7112,Gaia DR2 2040514502499816192,Gaia DR3 2040514502502017536
HD 174959,18 51 36.5174,+36 32 20.696,-0.806,0.507,6.082,2.9777,B,,,HD 174959,SAO  67485,HIP 92551,HR  7115,Gaia DR2 2093536183004234752,Gaia DR3 2093536183004234752
HD 174980,18 45 46.7674,+74 05 07.984,5.236,81.19,5.244,9.7023,K,,,HD 174980,SAO   9241,HIP 92056,HR  7117,Gaia DR2 2267990637800956416,Gaia DR3 2267990637800956416
HD 175007,18 59 29.2683,-70 28 07.147,-3.718,-117.132,6.48,9.8372,A,,,HD 175007,SAO 257644,HIP 93238,,Gaia DR2 6421023700056604032,Gaia DR3 6421023700056604032
HD 175093,18 55 23.5495,-37 23 11.718,5.931,-2.947,6.47,6.8986,K,,,HD 175093,SAO 210716,HIP 92866,,Gaia DR2 6730949055537923584,Gaia DR3 6730949055537923584
HD 175132,18 52 07.2499,+41 22 59.680,-3.764,-1.112,6.269,3.134,B,,,HD 175132,SAO  47874,HIP 92599,HR  7118,Gaia DR2 2104376989694932608,Gaia DR3 2104376989694932608
HD 175156,18 54 43.1136,-15 36 10.932,-2.136,-6.672,5.086,1.7668,B,,,HD 175156,SAO 161964,HIP 92814,HR  7119,Gaia DR2 4100872505552406784,Gaia DR3 4100872505552406784
HD 175219,18 56 16.9512,-42 42 38.423,-27.046,-29.284,5.346,10.3847,K,,,HD 175219,SAO 229383,HIP 92953,HR  7122,Gaia DR2 6715334100633424256,Gaia DR3 6715334100633424256
HD 175317,18 55 31.0053,-16 22 35.888,-26.658,-184.915,5.546,31.6856,F,,,HD 175317,SAO 161984,HIP 92882,HR  7126,Gaia DR2 4100608588397364480,Gaia DR3 4100608588397364480
HD 175360,18 56 00.6739,-23 10 25.511,1.592,-14.345,5.93,2.6484,B,,,HD 175360,SAO 187468,HIP 92931,HR  7128,Gaia DR2 4075621946120022912,Gaia DR3 4075621946120022912
HD 175390,18 56 27.2378,-31 41 20.502,9.491,-10.344,6.45,4.2805,K,,,HD 175390,SAO 210733,HIP 92972,,Gaia DR2 6760023785121349504,Gaia DR3 6760023785121349504
HD 175395,18 57 14.3114,-43 55 01.234,0.059,-26.798,6.27,4.8756,B,,,HD 175395,SAO 229397,HIP 93049,,Gaia DR2 6712027285052496000,Gaia DR3 6712027285052496000
HD 175401,19 00 03.5657,-66 39 13.018,11.052,-44.2,5.971,9.2947,K,,,HD 175401,SAO 254426,HIP 93287,HR  7130,Gaia DR2 6434689972455878400,Gaia DR3 6434689972455878400
HD 175443,18 54 13.2472,+27 54 34.298,-7.607,-71.855,5.62,7.6219,K,,,HD 175443,SAO  86558,HIP 92768,HR  7132,Gaia DR2 2040220451860438528,Gaia DR3 2040220451860438528
HD 175529,18 57 34.3957,-39 49 23.501,4.01,37.238,6.284,14.6074,A,,,HD 175529,SAO 210754,HIP 93074,HR  7136,Gaia DR2 6716989896426175232,Gaia DR3 6716989896426175232
HD 175535,18 53 13.5509,+50 42 29.594,-4.442,-21.985,4.92,11.1969,G,,,HD 175535,SAO  31241,HIP 92689,HR  7137,Gaia DR2 2144423264761182848,Gaia DR3 2144423264761182848
HD 175635,18 54 52.5101,+33 58 06.856,-0.314,-1.022,6.03,2.2006,G,,,HD 175635|HD 175635A,SAO  67566,HIP 92833,HR  7140,Gaia DR2 2092240339831689088,Gaia DR3 2092240339831689088
HD 175640,18 56 22.6598,-01 47 59.503,-2.811,-19.318,6.196,6.3201,B,,,HD 175640,SAO 142825,HIP 92963,HR  7143,Gaia DR2 4264967400467007232,Gaia DR3 4264967400467007232
HD 175679,18 56 25.6038,+02 28 16.285,11.91,-6.165,6.132,5.9475,G,,,HD 175679,SAO 124073,HIP 92968,HR  7144,Gaia DR2 4280672412186891904,Gaia DR3 4280672412186891904
HD 175740,18 54 52.1770,+41 36 09.800,-1.635,-2.689,5.44,12.3381,G,,,HD 175740,SAO  47909,HIP 92831,HR  7146,Gaia DR2 2104485016711846656,Gaia DR3 2104485016711846656
HD 175794,18 58 21.2802,-31 02 09.509,-47.012,-48.036,6.08,8.8083,K,,,HD 175794,SAO 210773,HIP 93134,HR  7151,Gaia DR2 6760173524862705664,Gaia DR3 6760173524862705664
HD 17581,02 51 45.8799,+58 18 51.458,-31.763,-1.896,6.443,11.4867,A,,,HD  17581,SAO  23662,HIP 13347,HR   839,Gaia DR2 461022721567517056,Gaia DR3 461022721567517056
HD 175823,18 53 46.3094,+57 29 11.606,21.037,-15.783,6.232,5.4501,K,,,HD 175823,SAO  31252,HIP 92731,HR  7153,Gaia DR2 2153625661689553408,Gaia DR3 2153625661689553408
HD 175824,18 54 47.1269,+48 51 33.852,-50.28,-135.231,5.836,18.2061,F,,,HD 175824,SAO  47913,HIP 92822,HR  7154,Gaia DR2 2131831520161558272,Gaia DR3 2131831520161558272
HD 175855,18 59 10.9642,-39 32 04.963,-2.648,-31.935,6.497,5.8918,B,,,HD 175855,SAO 210786,HIP 93209,HR  7156,Gaia DR2 6716836102236939776,Gaia DR3 6716836102236939776
HD 175892,18 58 24.8321,-22 31 46.179,4.013,12.511,6.141,11.4489,A,,,HD 175892,SAO 187519,HIP 93140,HR  7159,Gaia DR2 4075669603079159680,Gaia DR3 4075669603079159680
HD 175938,18 45 38.1708,+79 56 33.639,8.567,59.361,6.4,12.0068,A,,,HD 175938,SAO   9256,HIP 92040,HR  7160,Gaia DR2 2295727506534359424,Gaia DR3 2295727506534359424
HD 175986,19 03 29.6331,-68 45 20.091,-8.476,-5.798,5.861,19.2022,G,,,HD 175986,SAO 254446,HIP 93574,HR  7161,Gaia DR2 6421518377211390208,Gaia DR3 6421518377211390208
HD 17605,02 50 35.2911,+36 56 53.978,-9.852,-129.245,6.44,16.2952,G,,,HD  17605,SAO  55930,HIP 13257,,Gaia DR2 141513988379856640,Gaia DR3 141513988379856640
HD 176051A,18 57 01.6366,+32 54 04.748,164.159,-134.649,5.277,67.1412,F,,,HD 176051A,,,,Gaia DR2 2043885295912608512,Gaia DR3 2043885295914531072
HD 176095,18 58 23.7047,+06 14 23.744,-9.651,-106.906,6.207,18.0564,F,,,HD 176095,SAO 124112,HIP 93138,HR  7163,Gaia DR2 4282626038191613440,Gaia DR3 4282626038191613440
HD 176123,18 59 26.7781,-18 33 59.166,-2.199,-19.467,6.378,3.5465,G,,,HD 176123,SAO 162050,HIP 93234,HR  7164,Gaia DR2 4086607853993022208,Gaia DR3 4086607853993022208
HD 176162,18 59 23.8020,-12 50 25.863,-0.75,-22.81,5.51,6.84,B,,,HD 176162,SAO 162052,HIP 93225,HR  7166,Gaia DR2 4102491295900281088,Gaia DR3 4102491295900281088
HD 17624,02 50 52.8276,+35 23 38.041,48.367,3.006,6.49,4.8462,K,,,HD  17624,SAO  55936,HIP 13275,,Gaia DR2 140480722327539328,Gaia DR3 140480722327539328
HD 176246,19 00 24.8132,-24 56 31.811,53.72,41.65,6.356,5.681,K,,,HD 176246,SAO 187562,HIP 93315,HR  7168,Gaia DR2 4074362077587604480,Gaia DR3 4074362077587604480
HD 176270,19 01 04.3028,-37 03 41.666,6.681,-24.252,6.4,6.1712,B,,,HD 176270,SAO 210816,HIP 93371,HR  7170,Gaia DR2 6730822302462393088,Gaia DR3 6730822302462393088
HD 176301,18 58 45.0554,+19 47 39.817,-1.987,-2.955,6.494,2.6577,B,,,HD 176301,SAO 104306,HIP 93175,HR  7171,Gaia DR2 4518081093181566080,Gaia DR3 4518081093181566080
HD 176425,19 02 08.5209,-41 54 37.826,30.557,-11.271,6.209,9.111,A,,,HD 176425,SAO 229446,HIP 93470,HR  7177,Gaia DR2 6715660105830175872,Gaia DR3 6715660105830175872
HD 176502,18 58 46.5878,+40 40 45.088,1.235,-1.712,6.192,2.9058,B,,,HD 176502,SAO  47965,HIP 93177,HR  7179,Gaia DR2 2103449001881575680,Gaia DR3 2103449001881575680
HD 176522,19 04 01.0169,-57 57 35.857,15.886,2.431,6.3,5.9975,G,,,HD 176522,SAO 245896,HIP 93629,,Gaia DR2 6633770919333521024,Gaia DR3 6633770919333521024
HD 176527,18 59 45.4842,+26 13 49.459,85.738,-11.304,5.261,9.3474,K,,,HD 176527,SAO  86673,HIP 93256,HR  7181,Gaia DR2 4534818718162962304,Gaia DR3 4534818718162962304
HD 176537,19 01 37.7401,-22 41 43.314,2.112,0.278,6.215,1.7301,K,,,HD 176537,SAO 187584,HIP 93423,HR  7182,Gaia DR2 4081468766685620096,Gaia DR3 4081468766685620096
HD 17656,02 51 41.7299,+46 50 30.990,-26.247,-24.784,5.859,8.4081,G,,,HD  17656,SAO  38397,HIP 13339,HR   842,Gaia DR2 437104838965567360,Gaia DR3 437104838965567360
HD 176560,18 57 28.4799,+58 13 30.088,16.8,44.29,6.45,7.99,A,,,HD 176560,SAO  31292,HIP 93068,HR  7184,,
HD 176582,18 59 12.2918,+39 13 02.360,-0.592,-0.646,6.403,3.2506,B,,,HD 176582,SAO  67675,HIP 93210,HR  7185,Gaia DR2 2100218568000743680,Gaia DR3 2100218568000743680
HD 176593,19 01 33.5166,-15 16 57.423,-4.29,-1.393,6.32,5.3977,K,,,HD 176593,SAO 162097,HIP 93418,HR  7186,Gaia DR2 4101121407482926976,Gaia DR3 4101121407482926976
HD 176598,18 56 25.7183,+65 15 29.104,-16.235,-28.234,5.621,10.6432,G,,,HD 176598,SAO  18079,HIP 92969,HR  7187,Gaia DR2 2253743170425680896,Gaia DR3 2253743170425680896
HD 176664,19 03 57.5590,-51 01 06.971,40.3,-147.992,5.928,11.1536,K,,,HD 176664,SAO 245899,HIP 93624,HR  7190,Gaia DR2 6657877295157796352,Gaia DR3 6657877295157796352
HD 176668,18 57 17.3396,+62 23 48.384,3.138,-40.653,6.49,9.6294,G,,,HD 176668,SAO  18082,HIP 93053,HR  7191,Gaia DR2 2252961417657939840,Gaia DR3 2252961417657939840
HD 176704,19 02 27.6750,-24 50 48.571,-24.283,-177.053,5.628,12.4882,K,,,HD 176704,SAO 187599,HIP 93498,HR  7195,Gaia DR2 4074191309687737088,Gaia DR3 4074191309687737088
HD 176707,18 58 59.3969,+50 48 32.914,0.095,7.1,6.338,7.4255,G,,,HD 176707,SAO  31304,HIP 93197,HR  7196,Gaia DR2 2133883930413183744,Gaia DR3 2133883930413183744
HD 176776,19 01 05.4400,+19 18 34.429,-2.129,-1.239,6.46,7.4912,K,,,HD 176776,SAO 104362,HIP 93374,HR  7198,Gaia DR2 4517992926089982720,Gaia DR3 4517992926089982720
HD 176871,19 01 17.3568,+26 17 29.077,-0.475,-9.296,5.687,4.0688,B,,,HD 176871,SAO  86707,HIP 93393,HR  7202,Gaia DR2 2036774307542657664,Gaia DR3 2036774307542657664
HD 176884,19 03 03.8052,-19 14 44.460,2.784,-10.48,6,2.9212,K,,,HD 176884,SAO 162130,HIP 93537,HR  7203,Gaia DR2 4085573076107140864,Gaia DR3 4085573076107140864
HD 176896,19 00 55.2015,+33 48 07.762,5.562,2.32,6.038,8.4311,K,,,HD 176896,SAO  67699,HIP 93354,HR  7204,Gaia DR2 2044055273540019200,Gaia DR3 2044055273540019200
HD 176903,19 03 06.9975,-19 06 10.882,12.824,-2.788,6.357,12.9315,F,,,HD 176903,SAO 162133,HIP 93543,HR  7205,Gaia DR2 4085786312646501888,Gaia DR3 4085786312646501888
HD 176971,19 01 49.4310,+22 15 51.882,12.534,13.945,6.45,7.91,A,,,HD 176971,SAO  86716,HIP 93443,HR  7207,Gaia DR2 4520918211128907264,Gaia DR3 4520918211128907264
HD 176981,19 02 21.5664,+08 22 24.735,9.101,3.721,6.271,3.2649,K,,,HD 176981,SAO 124184,HIP 93488,HR  7208,Gaia DR2 4307504546056384896,Gaia DR3 4307504546056384896
HD 17706,02 53 40.4905,+64 27 07.142,0.928,-0.843,6.408,1.4219,B,,,HD  17706,SAO  12493,HIP 13487,,Gaia DR2 468110718974249600,Gaia DR3 468110718974249600
HD 177074,19 04 25.0576,-31 02 49.490,3.81,-19.721,5.482,6.7702,A,,,HD 177074,SAO 210883,HIP 93667,HR  7211,Gaia DR2 6757495939165742208,Gaia DR3 6757495939165742208
HD 177109,19 01 48.3705,+33 37 16.558,3.566,-4.67,6.381,2.0969,B,,,HD 177109,SAO  67721,HIP 93437,HR  7212,Gaia DR2 2044037818792467456,Gaia DR3 2044037818792467456
HD 177178,19 03 32.2462,+01 49 07.443,18.449,-65.689,5.815,17.7798,A,,,HD 177178,SAO 124203,HIP 93580,HR  7214,Gaia DR2 4268336853797666304,Gaia DR3 4268336853797666304
HD 177199,19 02 52.6209,+19 39 39.642,6.528,-1.114,6.094,3.5144,K,,,HD 177199,SAO 104405,HIP 93523,HR  7216,Gaia DR2 4517917192917979520,Gaia DR3 4517917192917979520
HD 177365,19 06 54.8183,-50 19 23.313,-2.721,-31.275,6.274,8.7497,B,,,HD 177365,SAO 245925,HIP 93860,,Gaia DR2 6657933237111248000,Gaia DR3 6657933237111248000
HD 177389,19 09 52.8681,-68 25 28.018,155.093,-43.209,5.305,27.1258,K,,,HD 177389,SAO 254475,HIP 94150,HR  7221,Gaia DR2 6421542154150684160,Gaia DR3 6421542154150684160
HD 177406,19 06 55.6069,-48 17 56.919,13.5,-12.738,5.951,8.8414,A,,,HD 177406,SAO 229493,HIP 93862,HR  7223,Gaia DR2 6661700129586273408,Gaia DR3 6661700129586273408
HD 177483,19 02 07.0329,+52 15 39.804,-8.168,-33.141,6.389,4.6976,G,,,HD 177483,SAO  31337,HIP 93466,HR  7229,Gaia DR2 2134442516679430528,Gaia DR3 2134442516679430528
HD 177517,19 05 41.1802,-15 39 37.510,0.627,-11,5.97,3.9952,B,,,HD 177517,SAO 162177,HIP 93763,HR  7230,Gaia DR2 4089044096883303168,Gaia DR3 4089044096883303168
HD 177565,19 06 52.4643,-37 48 38.373,-187.7,-367.009,6.16,58.986,G,,,HD 177565,SAO 210937,HIP 93858,HR  7232,Gaia DR2 6718894388002453120,Gaia DR3 6718894388002453120
HD 177693,19 08 52.3247,-55 43 13.529,56.586,-115.876,6.45,8.6669,K,,,HD 177693,SAO 245937,HIP 94054,HR  7233,Gaia DR2 6643154529522322816,Gaia DR3 6643154529522322816
HD 177808,19 04 57.8747,+31 44 38.655,75.049,-76.913,5.56,5.8624,M,,,HD 177808,SAO  67782,HIP 93718,HR  7237,Gaia DR2 2042783997580310784,Gaia DR3 2042783997580310784
HD 177809,19 04 58.2870,+30 44 00.256,31.265,-25.486,6.06,4.9114,M,,,HD 177809,SAO  67781,HIP 93720,HR  7238,Gaia DR2 2042476752800201728,Gaia DR3 2042476752800201728
HD 177817,19 06 52.1195,-16 13 45.301,-1.75,-16.744,6.11,3.8187,B,,,HD 177817|HD 177817A,SAO 162201,HIP 93855,HR  7239,Gaia DR2 4088793064632541568,Gaia DR3 4088793064632541568
HD 177846,19 07 30.8422,-28 38 12.482,1.42,-8.145,6.027,1.6134,K,,,HD 177846,SAO 187701,HIP 93925,HR  7240,Gaia DR2 6762295547933876864,Gaia DR3 6762295547933876864
HD 177863,19 07 08.3281,-18 44 17.402,-1.06,-17.77,6.293,5.2111,B,,,HD 177863,SAO 162204,HIP 93887,HR  7241,Gaia DR2 4087126720397596800,
HD 178003,19 05 47.1276,+29 55 18.032,-5.249,-10.834,6.31,2.7759,M,,,HD 178003,SAO  86796,HIP 93770,HR  7244,Gaia DR2 2040877547496046592,Gaia DR3 2040877547496046592
HD 178075,19 08 14.5638,-24 39 26.533,7.67,-9.292,6.3,4.6599,A,,,HD 178075,SAO 187718,HIP 93993,HR  7246,Gaia DR2 6770407435482749056,Gaia DR3 6770407435482749056
HD 178175,19 08 16.7018,-19 17 25.037,6.138,-1.126,5.49,2.3734,B,,,HD 178175,SAO 162229,HIP 93996,HR  7249,Gaia DR2 4087025599684918656,Gaia DR3 4087025599684918656
HD 17818,02 53 21.0706,+48 34 11.848,4.063,-8.639,6.21,1.839,G,,,HD  17818,SAO  38418,HIP 13462,HR   849,Gaia DR2 437855186934649216,Gaia DR3 437855186934649216
HD 178187,19 06 38.3961,+24 15 02.818,55.614,15.016,5.79,9.9907,A,,,HD 178187,SAO  86817,HIP 93845,HR  7250,Gaia DR2 4521598052916249984,Gaia DR3 4521598052916249984
HD 178208,19 05 09.8405,+49 55 23.390,-8.305,5.106,6.43,4.6352,K,,,HD 178208,SAO  48071,HIP 93733,HR  7252,Gaia DR2 2133597988670827776,Gaia DR3 2133597988670827776
HD 178233,19 06 37.7343,+28 37 42.942,75.628,84.754,5.55,24.4217,F,,,HD 178233,SAO  86819,HIP 93843,HR  7253,Gaia DR2 2037646495139760512,Gaia DR3 2037646495139760512
HD 178254,19 09 39.7567,-39 49 38.049,4.172,-21.93,6.435,7.3484,K,,,HD 178254,SAO 210994,HIP 94130,HR  7255,Gaia DR2 6717386407805946240,Gaia DR3 6717386407805946240
HD 178322,19 09 57.6520,-41 53 32.083,-0.36,-10.096,5.855,2.104,B,,,HD 178322,SAO 229531,HIP 94157,HR  7257,Gaia DR2 6714057120955575424,Gaia DR3 6714057120955575424
HD 178329,19 06 17.0359,+41 24 49.615,1.94,-2.031,6.496,2.7932,B,,,HD 178329,SAO  48084,HIP 93808,HR  7258,Gaia DR2 2100917342000577408,Gaia DR3 2100917342000577408
HD 178476,19 08 03.5225,+21 41 56.142,44.436,75.601,6.211,22.6521,F,,,HD 178476,SAO  86843,HIP 93975,HR  7263,Gaia DR2 4519903946027731072,Gaia DR3 4519903946027731072
HD 178555,19 09 48.1462,-19 48 13.170,22.722,-83.167,6.11,9.1471,K,,,HD 178555,SAO 162260,HIP 94144,HR  7265,Gaia DR2 4083941366486236288,Gaia DR3 4083941366486236288
HD 178628,19 11 01.9044,-39 00 16.938,0.088,-8.368,6.344,2.1131,B,,,HD 178628,SAO 211017,HIP 94243,HR  7268,Gaia DR2 6717979078932404480,Gaia DR3 6717979078932404480
HD 17864,02 50 47.8065,-39 55 56.007,41.888,-9.956,6.362,10.3832,A,,,HD  17864,SAO 216065,HIP 13271,HR   853,Gaia DR2 4949158198924394496,Gaia DR3 4949158198924394496
HD 178744,19 09 51.5959,-00 25 41.205,2.706,-6.332,6.321,3.8877,B,,,HD 178744,SAO 143087,HIP 94149,HR  7269,Gaia DR2 4264070370769245952,Gaia DR3 4264070370769245952
HD 178840,19 11 18.8164,-29 30 08.255,15.642,-19.997,6.272,7.3721,B,,,HD 178840,SAO 187786,HIP 94272,HR  7270,Gaia DR2 6759274601069644160,Gaia DR3 6759274601069644160
HD 178845,19 12 46.1384,-50 29 11.109,44.868,-42.034,6.13,8.6125,G,,,HD 178845,SAO 245976,HIP 94398,HR  7271,Gaia DR2 6658064731830018688,Gaia DR3 6658064731830018688
HD 17918,02 53 11.6950,+16 29 00.456,63.739,-62.665,6.3,8.8627,F,,,HD  17918,SAO  93164,HIP 13448,HR   856,Gaia DR2 35003163124358784,Gaia DR3 35003163124358784
HD 179201,19 12 28.0399,-21 39 30.175,33.193,-22.305,6.39,7.0209,K,,,HD 179201,SAO 187816,HIP 94372,HR  7276,Gaia DR2 4081270824536933888,Gaia DR3 4081270824536933888
HD 17925,02 52 32.1281,-12 46 10.968,397.353,-189.281,6.05,96.52,K,,,HD  17925,SAO 148647,HIP 13402,HR   857,Gaia DR2 5160075762132996992,Gaia DR3 5160075762132996992
HD 17926,02 51 56.2461,-30 48 52.262,123.435,105.996,6.382,31.5418,F,,,HD  17926,SAO 193951,HIP 13363,HR   858,Gaia DR2 5064574720469473792,Gaia DR3 5064574724769475968
HD 179323,19 13 13.6679,-25 54 24.432,-2.606,-9.646,5.765,2.1092,K,,,HD 179323,SAO 187835,HIP 94434,HR  7277,Gaia DR2 6770036281586322048,Gaia DR3 6770036281588698496
HD 179366A,19 17 12.2466,-66 39 39.785,16.6,-2.8,6.1,--,,,,HD 179366A,,,,,
HD 179366B,19 17 12.1954,-66 39 39.431,16.6,-2.8,6.39,--,,,,HD 179366B,,,,,
HD 179419,19 17 00.5211,-65 13 39.730,-3.758,-24.408,6.39,4.0574,B,,,HD 179419,SAO 254514,HIP 94770,,Gaia DR2 6435246741955014144,Gaia DR3 6435246741955014144
HD 179422,19 11 30.9832,+26 44 09.136,32.98,-31.963,6.336,23.2045,F,,,HD 179422,SAO  86912,HIP 94290,HR  7280,Gaia DR2 2036291312711338496,Gaia DR3 2036291312711338496
HD 17943,02 52 50.7388,-09 26 28.443,109.825,40.094,6.325,10.6465,A,,,HD  17943,SAO 130160,HIP 13421,HR   859,Gaia DR2 5173295327872720768,Gaia DR3 5173295327872720768
HD 179433,19 14 39.5609,-45 11 36.698,47.604,-39.804,5.909,9.9058,G,,,HD 179433,SAO 229573,HIP 94556,HR  7281,Gaia DR2 6664513023928273280,Gaia DR3 6664513023928273280
HD 17948,02 55 56.9208,+61 31 16.094,145.364,31.063,5.584,37.3809,F,,,HD  17948,SAO  12517,HIP 13665,HR   860,Gaia DR2 466417441010173568,Gaia DR3 466417441010173568
HD 179497,19 13 15.5224,-12 16 57.290,11.285,-30.204,5.51,7.3163,K,,,HD 179497,SAO 162326,HIP 94437,HR  7282,Gaia DR2 4198049920171913600,Gaia DR3 4198049920171913600
HD 17958,02 56 24.6504,+64 19 56.795,-4.133,0.091,6.167,1.4948,K,,,HD  17958,SAO  12519,HIP 13700,HR   861,Gaia DR2 467907038747132032,Gaia DR3 467907038749282560
HD 179583,19 11 23.1625,+40 25 44.746,10.121,-25.858,6.188,6.4651,A,,,HD 179583,SAO  48168,HIP 94280,HR  7284,Gaia DR2 2100573882055721216,Gaia DR3 2100573882055721216
HD 179648,19 12 36.7331,+21 33 16.463,14.015,5.48,6.04,5.357,A,,,HD 179648,SAO  86930,HIP 94382,HR  7286,Gaia DR2 4520036643342263040,Gaia DR3 4520036643342263040
HD 179791,19 13 44.0319,+05 30 56.198,6.302,-11.495,6.49,5.2965,A,,,HD 179791,SAO 124410,HIP 94478,HR  7288,Gaia DR2 4293587000922888832,Gaia DR3 4293587000922888832
HD 179886,19 16 21.7421,-45 27 57.704,-3.013,10.017,5.371,4.6441,K,,,HD 179886,SAO 229584,HIP 94712,HR  7289,Gaia DR2 6664325728994665088,Gaia DR3 6664325728994665088
HD 179958,19 12 05.0254,+49 51 20.695,-210.538,621.066,6.47,39.5809,G,,,HD 179958,SAO  48193,,HR  7294,Gaia DR2 2132788541955849984,Gaia DR3 2132788541955849984
HD 1801,00 21 28.7722,-77 25 36.774,15.315,-8.644,5.959,4.0262,K,,,HD   1801,SAO 255663,HIP 1706,HR    87,Gaia DR2 4683888851079536512,Gaia DR3 4683888851079536512
HD 180134,19 18 09.7813,-53 23 13.511,24.761,-81.714,6.362,21.9768,F,,,HD 180134,SAO 246017,HIP 94858,HR  7297,Gaia DR2 6644606950022464640,Gaia DR3 6644606950022464640
HD 180242,19 15 02.6905,+20 12 11.220,1.237,-8.695,6.028,6.6598,G,,,HD 180242,SAO  86981,HIP 94598,HR  7299,Gaia DR2 4516458901215910272,Gaia DR3 4516458901215910272
HD 180262,19 15 20.0902,+15 05 01.149,1.178,-10.948,5.571,5.392,G,,,HD 180262,SAO 104655,HIP 94624,HR  7300,Gaia DR2 4320547713253716224,Gaia DR3 4320547713253716224
HD 180377,19 15 33.3622,+18 30 58.851,-10.83,11.109,6.457,3.5594,M,,,HD 180377,SAO 104662,HIP 94646,,Gaia DR2 4515265965460372096,Gaia DR3 4515265965460372096
HD 180450,19 15 24.8594,+30 31 34.977,34.374,-26.212,5.85,3.4206,M,,,HD 180450,SAO  68040,HIP 94630,HR  7302,Gaia DR2 2039283324364949120,Gaia DR3 2039283324364949120
HD 180555,19 16 26.7940,+14 32 40.602,0.051,6.46,5.63,8.2599,B,,,HD 180555,SAO 104668,HIP 94720,HR  7307,Gaia DR2 4320279260621065472,Gaia DR3 4320279260621065472
HD 18071,02 53 35.3223,-22 22 34.721,84.29,-77.633,5.931,9.2098,G,,,HD  18071,SAO 168121,HIP 13479,HR   862,Gaia DR2 5079059656590819584,Gaia DR3 5079059656590819584
HD 180756,19 15 19.1766,+50 04 16.037,-6.727,1.592,6.31,8.1298,G,,,HD 180756,SAO  48247,HIP 94623,HR  7311,Gaia DR2 2132721025070364032,Gaia DR3 2132721025070364032
HD 180782,19 17 48.1938,+02 01 54.208,-13.903,-25.558,6.174,11.4074,A,,,HD 180782,SAO 124478,HIP 94833,HR  7313,Gaia DR2 4264892839826300416,Gaia DR3 4264892839826300416
HD 180885,19 19 39.9943,-35 25 17.253,4.427,-11.865,5.579,3.3136,B,,,HD 180885,SAO 211175,HIP 94986,HR  7316,Gaia DR2 6743586945262140288,Gaia DR3 6743586945262140288
HD 180928,19 19 00.0959,-15 32 11.647,-89.975,-281.17,6.06,5.9974,K,,,HD 180928,SAO 162462,HIP 94929,HR  7317,Gaia DR2 4184270015813520512,Gaia DR3 4184270015813520512
HD 181019,19 24 05.4773,-68 22 15.912,-18.951,-1.051,6.336,4.3845,K,,,HD 181019,SAO 254551,HIP 95369,HR  7320,Gaia DR2 6421685468618119808,Gaia DR3 6421685468618119808
HD 181122,19 18 52.7521,+09 37 05.046,1.058,-38.458,6.311,6.1782,K,,,HD 181122,SAO 124497,HIP 94916,HR  7325,Gaia DR2 4308631412360266368,Gaia DR3 4308631412360266368
HD 181240,19 20 38.1481,-22 24 09.166,-14.484,30.47,5.579,17.6282,A,,,HD 181240,SAO 187992,HIP 95077,HR  7327,Gaia DR2 6772588591672712576,Gaia DR3 6772588591672712576
HD 181295,19 22 37.7494,-51 13 52.609,73.087,-8.778,6.42,12.9643,F,,,HD 181295,SAO 246053,HIP 95239,,Gaia DR2 6657071838469216640,Gaia DR3 6657071838469216640
HD 181321,19 21 29.7277,-34 59 00.356,68.54,-98.78,6.48,50.2864,G,,,HD 181321,SAO 211206,HIP 95149,HR  7330,Gaia DR2 6742873637093574400,Gaia DR3 6742873637093574400
HD 181401,19 22 09.5278,-42 00 57.700,-55.195,-31.411,6.338,9.3603,K,,,HD 181401,SAO 229643,HIP 95211,HR  7334,Gaia DR2 6713500527553146496,Gaia DR3 6713500527553146496
HD 181470,19 19 01.1490,+37 26 43.241,9.974,19.025,6.26,5.1796,A,,,HD 181470,SAO  68129,HIP 94932,HR  7338,Gaia DR2 2051256181345048832,Gaia DR3 2051256181345048832
